time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-11T21:31:14.580Z,17.9325,-66.9543,10,3.6,ml,12,221,0.0863,0.22,pr,pr2020042018,2020-02-20T04:32:38.040Z,"5km SSW of Guanica, Puerto Rico",earthquake,1.37,0.67,0.19,7,reviewed,pr,pr
2020-02-11T21:21:16.640Z,17.8956,-66.7921,10,2.51,md,10,233,0.1179,0.06,pr,pr2020042019,2020-02-11T23:20:09.194Z,"11km SSE of Indios, Puerto Rico",earthquake,0.76,0.55,0.27,6,reviewed,pr,pr
2020-02-11T21:16:53.430Z,33.6946667,-116.7133333,17.49,1.45,ml,50,36,0.01647,0.19,ci,ci39298664,2020-02-11T21:59:45.810Z,"5km S of Idyllwild, CA",earthquake,0.23,0.42,0.193,27,reviewed,ci,ci
2020-02-11T21:04:16.379Z,4.5074,83.4591,10,4.7,mb,,87,3.881,1,us,us70007ndd,2020-02-20T04:28:04.925Z,"North Indian Ocean",earthquake,8.5,1.8,0.077,51,reviewed,us,us
2020-02-11T20:56:12.360Z,36.0046667,-120.562,3.26,-0.12,md,5,231,0.02113,0.03,nc,nc73339805,2020-02-12T01:37:47.770Z,"17km NW of Parkfield, CA",earthquake,1.06,0.74,,1,reviewed,nc,nc
2020-02-11T20:56:03.860Z,38.7925,-122.756,1.4,0.28,md,14,82,0.008616,0.03,nc,nc73339800,2020-02-13T03:10:03.744Z,"2km N of The Geysers, CA",earthquake,0.25,0.61,,1,reviewed,nc,nc
2020-02-11T20:51:24.160Z,35.9068333,-117.68,8.17,0.83,ml,14,78,0.04751,0.13,ci,ci39298632,2020-02-11T20:54:57.560Z,"21km E of Little Lake, CA",earthquake,0.34,0.63,0.113,11,automatic,ci,ci
2020-02-11T20:35:40.450Z,35.6686667,-117.4858333,4.47,1.45,ml,19,108,0.08422,0.17,ci,ci39298608,2020-02-11T20:46:08.860Z,"13km SW of Searles Valley, CA",earthquake,0.36,1.03,0.164,21,automatic,ci,ci
2020-02-11T20:34:31.150Z,38.7573333,-122.9363333,5.8,1.04,md,46,143,0.06254,0.04,nc,nc73339785,2020-02-13T02:53:02.637Z,"9km SE of Cloverdale, CA",earthquake,0.27,0.39,0.107,4,reviewed,nc,nc
2020-02-11T20:28:04.965Z,61.0155,-150.7585,50.6,1.6,ml,,,,0.47,ak,ak0201xsn9dm,2020-03-03T02:45:04.951Z,"46km NE of Nikiski, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-11T20:24:32.109Z,36.51733333,-98.99033333,6.99,0.07,ml,7,164,0.04589099462,0.02,ok,ok2020cyma,2020-02-12T17:57:57.630Z,"21km ENE of Mooreland, Oklahoma",earthquake,,0.2,0.04,2,reviewed,ok,ok
2020-02-11T20:23:50.760Z,17.8855,-66.8546,9,2.74,md,10,241,0.0929,0.12,pr,pr2020042017,2020-02-12T04:26:15.312Z,"12km SSE of Maria Antonia, Puerto Rico",earthquake,0.77,0.58,0.22,6,reviewed,pr,pr
2020-02-11T20:22:10.920Z,38.843,-122.7595,0.97,1.25,md,35,135,0.006324,0.04,nc,nc73339775,2020-02-14T23:57:06.995Z,"4km NW of Cobb, CA",earthquake,0.21,0.23,0.221,4,reviewed,nc,nc
2020-02-11T20:21:59.170Z,38.8451667,-122.7583333,1.01,0.27,md,15,168,0.008593,0.04,nc,nc73339770,2020-02-14T23:37:03.611Z,"4km NW of Cobb, CA",earthquake,0.46,0.38,,1,reviewed,nc,nc
2020-02-11T20:21:27.930Z,38.8455009,-122.7594986,0.61,0.96,md,12,167,0.01351,0.03,nc,nc73339765,2020-02-11T21:25:02.794Z,"4km NW of Cobb, CA",earthquake,0.35,0.48,0.07,2,automatic,nc,nc
2020-02-11T20:20:29.220Z,38.8393333,-122.7575,1.67,0.56,md,20,160,0.003414,0.04,nc,nc73339760,2020-02-13T02:45:03.780Z,"4km WNW of Cobb, CA",earthquake,0.42,0.25,0.225,2,reviewed,nc,nc
2020-02-11T20:15:44.310Z,38.8435,-122.7571667,1.32,2.58,md,66,46,0.007216,0.07,nc,nc73339740,2020-02-14T23:34:03.659Z,"4km NW of Cobb, CA",earthquake,0.12,0.18,0.182,42,reviewed,nc,nc
2020-02-11T20:15:33.299Z,36.52983333,-98.98616667,7.8,1.67,ml,22,135,0.04859046489,0.09,ok,ok2020cyls,2020-02-11T22:29:07.351Z,"22km ENE of Mooreland, Oklahoma",earthquake,,0.3,0.27,5,reviewed,ok,ok
2020-02-11T20:15:32.190Z,19.1720009,-155.4743347,32.29,2.08,md,44,156,0.02014,0.12,hv,hv71379252,2020-02-11T20:18:37.630Z,"3km S of Pahala, Hawaii",earthquake,0.61,0.66,0.11,14,automatic,hv,hv
2020-02-11T20:14:51.328Z,36.9969,-104.8431,5,1.7,ml,,77,0.133,0.41,us,us70007r78,2020-02-16T06:41:17.040Z,"35km WSW of Trinidad, Colorado",earthquake,1.3,1.7,0.128,8,reviewed,us,us
2020-02-11T20:08:02.900Z,37.5403333,-118.9268333,3.81,1.16,md,23,109,0.07224,0.06,nc,nc73339735,2020-02-14T19:10:04.134Z,"12km SSE of Mammoth Lakes, CA",earthquake,0.26,1.09,0.222,18,reviewed,nc,nc
2020-02-11T20:05:33.670Z,35.6498333,-117.5538333,11.12,1.5,ml,19,135,0.09781,0.15,ci,ci39298592,2020-02-11T20:16:30.400Z,"12km ENE of Ridgecrest, CA",earthquake,0.29,0.55,0.157,23,automatic,ci,ci
2020-02-11T20:00:53.380Z,34.9961667,-118.1881667,-0.82,1.11,ml,16,53,0.1217,0.2,ci,ci37434325,2020-02-11T22:33:07.715Z,"6km SSW of Mojave, CA",quarry blast,0.47,31.61,0.115,18,reviewed,ci,ci
2020-02-11T20:00:44.370Z,32.7703333,-116.9211667,-0.27,0.83,ml,13,86,0.03898,0.27,ci,ci39298584,2020-02-11T22:30:21.242Z,"3km NNE of Rancho San Diego, CA",quarry blast,0.76,31.61,0.098,4,reviewed,ci,ci
2020-02-11T19:55:49.680Z,60.0615,-153.0395,4.06,-0.28,ml,5,258,0.01277,0.19,av,av70869844,2020-02-13T02:09:11.900Z,"49km SSW of Redoubt Volcano, Alaska",earthquake,1.12,0.94,0.068,5,reviewed,av,av
2020-02-11T19:49:38.600Z,39.3988333,-111.0708333,1.38,1.59,md,10,110,0.08669,0.05,uu,uu60359642,2020-02-11T22:05:48.090Z,"12km NW of Huntington, Utah",earthquake,0.51,6.9,0.042,9,reviewed,uu,uu
2020-02-11T19:42:51.150Z,33.506,-116.4868333,13.04,0.88,ml,22,61,0.06324,0.12,ci,ci39298560,2020-02-11T21:59:26.065Z,"18km ESE of Anza, CA",earthquake,0.22,0.49,0.116,13,reviewed,ci,ci
2020-02-11T19:41:31.330Z,19.2070007,-155.4208374,32.11,1.96,md,38,150,0.03751,0.11,hv,hv71379242,2020-02-11T19:44:36.460Z,"6km E of Pahala, Hawaii",earthquake,0.59,0.96,0.23,9,automatic,hv,hv
2020-02-11T19:35:48.490Z,58.4093333,-154.4901667,4.67,-0.62,ml,5,266,0.08961,0.24,av,av70869864,2020-02-13T02:18:17.970Z,"101km NNW of Larsen Bay, Alaska",earthquake,2.38,4.81,0.188,4,reviewed,av,av
2020-02-11T19:32:43.799Z,59.8331,-153.0286,99.5,2.1,ml,,,,0.29,ak,ak0201xs2rh1,2020-03-03T02:45:03.692Z,"67km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-11T19:32:04.040Z,58.5785,-154.5541667,12.39,-0.24,ml,5,308,0.08551,0.16,av,av70869859,2020-02-13T02:15:46.230Z,"120km NNW of Larsen Bay, Alaska",earthquake,1.83,0.79,0.143,4,reviewed,av,av
2020-02-11T19:28:44.330Z,18.8285,-155.2223333,8.79,1.65,md,30,272,0.3965,0.09,hv,hv71379217,2020-02-11T22:00:43.340Z,"49km SSE of Pahala, Hawaii",earthquake,1.04,0.57,0.041,12,reviewed,hv,hv
2020-02-11T19:26:10.970Z,37.661,-118.867,3.02,0.22,md,8,152,0.02891,0.04,nc,nc73339725,2020-02-11T22:35:03.224Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.56,0.83,0.16,8,reviewed,nc,nc
2020-02-11T19:23:46.480Z,58.3756667,-154.7583333,5.42,0.08,ml,7,199,0.0238,0.18,av,av70869854,2020-02-13T02:13:44.710Z,"103km NNW of Larsen Bay, Alaska",earthquake,1.42,0.7,0.417,7,reviewed,av,av
2020-02-11T19:19:22.290Z,19.2263336,-155.4108276,31.32,2.16,ml,51,138,0.01679,0.12,hv,hv71379212,2020-02-11T22:44:04.040Z,"7km NE of Pahala, Hawaii",earthquake,0.45,0.77,3.96,5,automatic,hv,hv
2020-02-11T19:18:39.725Z,63.2584,-151.154,8.5,1.6,ml,,,,0.43,ak,ak0201xrzr4c,2020-03-03T02:45:02.456Z,"111km W of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-11T19:14:50.550Z,19.207,-155.3971667,31.7,1.69,md,46,164,0.03034,0.1,hv,hv71379207,2020-02-12T01:04:15.950Z,"8km E of Pahala, Hawaii",earthquake,0.49,0.71,0.065,19,reviewed,hv,hv
2020-02-11T19:14:33.203Z,37.8626,140.2131,105.36,4.5,mb,,116,2.049,1.41,us,us70007nac,2020-02-11T22:14:35.040Z,"10km SE of Yonezawa, Japan",earthquake,8,2.7,0.049,122,reviewed,us,us
2020-02-11T19:12:49.330Z,45.1836667,-112.428,-2,1.48,ml,7,106,0.215,0.19,mb,mb80381444,2020-02-11T20:42:20.440Z,"16km ESE of Dillon, Montana",quarry blast,0.78,31.61,0.44,3,reviewed,mb,mb
2020-02-11T19:07:56.670Z,35.7203333,-117.5655,9.36,0.77,ml,17,129,0.0987,0.15,ci,ci39298536,2020-02-12T18:39:42.778Z,"15km NE of Ridgecrest, CA",earthquake,0.31,0.76,0.064,5,reviewed,ci,ci
2020-02-11T19:07:11.440Z,35.641,-117.4268333,5.45,0.89,ml,10,103,0.06154,0.2,ci,ci39298544,2020-02-11T21:40:32.941Z,"14km S of Searles Valley, CA",earthquake,0.43,1.44,0.049,4,reviewed,ci,ci
2020-02-11T19:00:17.200Z,52.072,-176.1215,-0.31,-0.57,ml,4,197,0.02325,0.02,av,av70869849,2020-02-13T02:10:42.800Z,"42km ENE of Adak, Alaska",earthquake,0.53,0.3,0.174,4,reviewed,av,av
2020-02-11T19:00:12.250Z,36.8878333,-121.612,3.25,1.68,md,24,68,0.03417,0.11,nc,nc73338351,2020-02-14T21:46:03.960Z,"3km E of Aromas, CA",earthquake,0.29,0.61,0.286,15,reviewed,nc,nc
2020-02-11T18:54:41.748Z,61.3481,-147.7753,15.3,1.6,ml,,,,0.41,ak,ak0201xrm1he,2020-03-03T02:45:01.595Z,"69km ESE of Lazy Mountain, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-11T18:53:47.620Z,37.593,-119.012,1.47,0.67,md,19,121,0.02109,0.04,nc,nc73338341,2020-02-11T21:48:02.921Z,"6km SSW of Mammoth Lakes, CA",earthquake,0.31,0.42,0.238,14,reviewed,nc,nc
2020-02-11T18:53:01.258Z,58.3731,-154.4294,3.7,1.5,ml,,,,0.47,ak,ak0201xrlqqe,2020-03-03T02:45:00.874Z,"96km NNW of Larsen Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-11T18:51:45.140Z,19.2486668,-155.3973389,31.94,1.86,md,45,100,0.01111,0.13,hv,hv71379197,2020-02-11T18:54:45.170Z,"9km ENE of Pahala, Hawaii",earthquake,0.59,0.73,0.19,15,automatic,hv,hv
2020-02-11T18:49:29.540Z,35.772,-117.5598333,10.43,0.8,ml,11,96,0.05332,0.12,ci,ci39298528,2020-02-11T19:06:52.478Z,"14km W of Searles Valley, CA",earthquake,0.46,0.64,0.123,7,reviewed,ci,ci
2020-02-11T18:46:46.280Z,18.909,-155.1831667,11.43,2.7,ml,45,255,0.3602,0.11,hv,hv71379187,2020-02-11T21:58:34.040Z,"48km SE of Pahala, Hawaii",earthquake,0.73,0.4,0.095,26,reviewed,hv,hv
2020-02-11T18:46:29.814Z,63.1574,-151.4061,7.4,1.6,ml,,,,0.45,ak,ak0201xrkaui,2020-03-03T02:45:00.037Z,"114km NW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-11T18:41:46.330Z,18.9015,-155.1693333,10.18,2.28,ml,43,276,0.3748,0.11,hv,hv71379182,2020-02-12T01:22:08.240Z,"36km SE of Pahala, Hawaii",earthquake,0.62,0.36,0.138,11,reviewed,hv,hv
2020-02-11T18:37:39.400Z,34.2938333,-117.49,11.27,1.81,ml,53,33,0.05117,0.15,ci,ci39298520,2020-02-11T20:53:49.820Z,"4km NNE of Lytle Creek, CA",earthquake,0.16,0.28,0.196,47,reviewed,ci,ci
2020-02-11T18:36:34.093Z,61.3839,-150.1199,36.9,2.4,ml,,,,0.51,ak,ak0201xri5yu,2020-03-03T02:44:59.080Z,"17km SSW of Big Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-11T18:32:08.230Z,17.8661,-66.8753,8,2.4,md,11,233,0.1091,0.2,pr,pr2020042016,2020-02-11T18:41:51.786Z,"12km SSE of Guanica, Puerto Rico",earthquake,0.65,1.02,0.39,7,reviewed,pr,pr
2020-02-11T18:29:51.720Z,19.2600002,-155.3926697,32.21,2.47,ml,54,108,0.02284,0.11,hv,hv71379177,2020-02-11T21:06:28.040Z,"8km NE of Pahala, Hawaii",earthquake,0.49,0.61,0.27,4,automatic,hv,hv
2020-02-11T18:29:01.090Z,36.0043333,-120.5646667,2,0.73,md,10,137,0.02331,0.04,nc,nc73338326,2020-02-12T01:50:02.567Z,"17km NW of Parkfield, CA",earthquake,0.54,0.89,,1,reviewed,nc,nc
2020-02-11T18:19:30.720Z,38.8310013,-122.8183365,1.79,1.08,md,23,49,0.009967,0.04,nc,nc73338321,2020-02-11T18:43:03.794Z,"8km NW of The Geysers, CA",earthquake,0.2,0.45,0.13,3,automatic,nc,nc
2020-02-11T18:06:47.600Z,32.7905,-116.0081667,10.45,1.2,ml,23,57,0.04385,0.16,ci,ci39298512,2020-02-12T19:26:59.379Z,"6km NNW of Ocotillo, CA",earthquake,0.25,0.38,0.099,8,reviewed,ci,ci
2020-02-11T18:03:16.738Z,-23.3926,-179.5811,541.39,4.8,mb,,119,6.04,0.62,us,us70007n8h,2020-02-13T22:12:53.040Z,"South of the Fiji Islands",earthquake,15.8,12.3,0.167,11,reviewed,us,us
2020-02-11T18:02:21.358Z,44.7952,97.0823,10,4.6,mb,,53,7.138,1.12,us,us70007n8a,2020-02-13T22:09:43.040Z,"64km SW of Sangiyn Dalay, Mongolia",earthquake,10.5,1.9,0.082,44,reviewed,us,us
2020-02-11T18:01:56.090Z,17.8321,-66.8556,2,2.84,md,9,258,0.1449,0.31,pr,pr2020042015,2020-02-11T18:42:27.120Z,"16km SSE of Guanica, Puerto Rico",earthquake,1.28,1.23,0.07,6,reviewed,pr,pr
2020-02-11T17:54:10.550Z,19.1861668,-155.4369965,32.43,2.13,md,17,202,0.1543,0.1,hv,hv71379137,2020-02-11T17:57:13.840Z,"4km ESE of Pahala, Hawaii",earthquake,1.08,1.13,0.22,4,automatic,hv,hv
2020-02-11T17:52:46.065Z,17.6272,94.3198,38.29,4.6,mb,,57,4.042,0.51,us,us70007n83,2020-02-11T20:16:07.322Z,"103km NNW of Pathein, Burma",earthquake,7.9,6.3,0.088,44,reviewed,us,us
2020-02-11T17:51:46.600Z,58.372,-154.7525,5.3,-0.56,ml,5,202,0.02798,0.18,av,av70869839,2020-02-13T02:04:08.050Z,"103km NNW of Larsen Bay, Alaska",earthquake,1.53,0.71,0.248,4,reviewed,av,av
2020-02-11T17:48:27.540Z,37.6461667,-118.9518333,4.95,0.33,md,10,124,0.02968,0.02,nc,nc73338316,2020-02-11T19:01:03.901Z,"3km ENE of Mammoth Lakes, CA",earthquake,0.62,1,0.177,8,reviewed,nc,nc
2020-02-11T17:46:28.600Z,19.2024994,-155.3964996,33.3,1.94,md,13,280,0.1071,0.06,hv,hv71379122,2020-02-11T17:49:34.800Z,"8km E of Pahala, Hawaii",earthquake,1.81,1.33,0.41,3,automatic,hv,hv
2020-02-11T17:33:56.642Z,61.2657,-150.0331,46.2,3.1,ml,,,,0.71,ak,ak0201xqw4zn,2020-03-03T03:35:37.871Z,"9km WNW of Anchorage, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-02-11T17:30:06.050Z,58.1626667,-155.3736667,0.76,0.1,ml,5,241,0.05326,0.05,av,av70869834,2020-02-13T02:02:36.740Z,"95km SE of King Salmon, Alaska",earthquake,0.48,0.65,0.169,6,reviewed,av,av
2020-02-11T17:24:39.070Z,35.8276667,-117.6585,9.49,0.72,ml,19,73,0.05098,0.11,ci,ci39298472,2020-02-12T18:46:31.104Z,"23km N of Ridgecrest, CA",earthquake,0.18,0.41,0.12,6,reviewed,ci,ci
2020-02-11T17:23:05.358Z,66.3598,-157.2601,7.7,3.1,ml,,,,0.56,ak,ak0201xqtvxb,2020-03-03T03:33:24.724Z,"67km SSW of Kobuk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-02-11T17:20:20.822Z,63.5139,-147.8681,7.9,1.3,ml,,,,0.34,ak,ak0201xqt9z1,2020-03-03T02:44:56.189Z,"55km ENE of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-11T17:18:58.409Z,35.265,-97.89116667,7,1.37,ml,11,108,0.09898057663,0.15,ok,ok2020cyfv,2020-02-11T19:30:34.807Z,"7km WSW of Tuttle, Oklahoma",earthquake,,1.7,0.4,5,reviewed,ok,ok
2020-02-11T17:17:05.464Z,-21.0766,-68.9022,118.9,4.1,mb,,45,0.547,0.45,us,us70007n77,2020-02-11T18:58:06.040Z,"153km N of Calama, Chile",earthquake,6.9,7.5,0.301,4,reviewed,us,us
2020-02-11T17:11:17.500Z,53.8936667,-166.9036667,8.27,0.05,ml,4,233,0.05722,0.03,av,av70869829,2020-02-13T02:01:05.390Z,"23km W of Dutch Harbor, Alaska",earthquake,0.59,0.65,0.217,4,reviewed,av,av
2020-02-11T17:09:17.240Z,33.5,-116.4925,10.88,1,ml,32,60,0.06575,0.22,ci,ci39298448,2020-02-11T17:37:18.200Z,"18km ESE of Anza, CA",earthquake,0.3,0.84,0.138,24,automatic,ci,ci
2020-02-11T16:55:56.330Z,58.182,-155.3046667,1.54,-0.67,ml,4,274,0.0307,0.02,av,av62135586,2020-02-13T01:48:58.890Z,"97km SE of King Salmon, Alaska",earthquake,0.78,0.71,0.141,4,reviewed,av,av
2020-02-11T16:45:46.400Z,58.3323333,-154.928,5.3,-0.73,ml,5,189,0.07999,0.13,av,av70869814,2020-02-13T01:45:56.440Z,"104km NNW of Larsen Bay, Alaska",earthquake,2.48,1.05,0.076,4,reviewed,av,av
2020-02-11T16:32:09.550Z,53.8743333,-166.9141667,5.14,0.43,ml,7,174,0.06811,0.1,av,av70869824,2020-02-13T02:29:25.120Z,"24km W of Dutch Harbor, Alaska",earthquake,0.41,0.86,0.38,7,reviewed,av,av
2020-02-11T16:30:24.480Z,39.703,-110.6081667,-2.12,1.18,md,9,80,0.02075,0.06,uu,uu60359632,2020-02-11T17:55:36.510Z,"20km ENE of Price, Utah",earthquake,0.35,0.39,0.118,8,reviewed,uu,uu
2020-02-11T16:23:05.590Z,60.1962,-153.093,122,2.2,ml,,,,0.41,ak,ak0201xq8g8x,2020-03-03T02:44:55.185Z,"37km SSW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-11T16:21:59.222Z,-10.5643,165.9607,70.59,4.7,mb,,117,11.453,0.55,us,us70007sfr,2020-02-18T20:56:36.040Z,"21km NE of Lata, Solomon Islands",earthquake,12.9,5.3,0.12,21,reviewed,us,us
2020-02-11T16:19:18.157Z,61.8296,-151.8647,83.7,1.6,ml,,,,0.36,ak,ak0201xq7mcp,2020-03-03T02:44:54.277Z,"96km W of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-11T16:12:10.850Z,52.0591667,-176.1198333,3.88,1.41,ml,7,93,0.01722,0.17,av,av62135546,2020-02-13T01:37:26.160Z,"42km ENE of Adak, Alaska",earthquake,0.42,0.78,0.2,7,reviewed,av,av
2020-02-11T16:11:45.309Z,-23.8965,-179.8939,517.22,4.6,mb,,104,5.609,0.7,us,us70007sfp,2020-02-18T20:43:42.040Z,"South of the Fiji Islands",earthquake,9.1,6.9,0.081,46,reviewed,us,us
2020-02-11T16:08:49.530Z,53.8778333,-166.9273333,6.1,0.76,ml,7,188,0.07022,0.18,av,av70869809,2020-02-13T02:28:55.190Z,"25km W of Dutch Harbor, Alaska",earthquake,0.47,0.86,0.393,7,reviewed,av,av
2020-02-11T16:08:36.159Z,64.492,-153.1846,9.9,1.9,ml,,,,0.32,ak,ak0201xq5b3q,2020-03-03T02:44:53.441Z,"92km SW of Tanana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-11T16:06:46.230Z,58.1876667,-155.2645,0.85,-0.14,ml,4,232,0.04045,0.05,av,av70869804,2020-02-13T01:15:11.600Z,"98km SE of King Salmon, Alaska",earthquake,0.72,2.19,0.309,4,reviewed,av,av
2020-02-11T16:06:05.914Z,-23.4038,-174.2914,10,4.6,mb,,102,5.925,0.61,us,us70007sfq,2020-02-18T20:27:10.040Z,"239km SSE of `Ohonua, Tonga",earthquake,9.3,1.9,0.173,15,reviewed,us,us
2020-02-11T16:01:51.008Z,51.8205,-177.7807,9.6,3,ml,,,,0.52,ak,ak0201xq3td1,2020-03-03T02:44:52.671Z,"25km ESE of Tanaga Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-11T15:57:21.520Z,35.7753333,-117.595,10.52,1.21,ml,22,66,0.04037,0.15,ci,ci39298440,2020-02-12T19:40:36.395Z,"17km W of Searles Valley, CA",earthquake,0.22,0.55,0.148,14,reviewed,ci,ci
2020-02-11T15:56:23.640Z,38.8323326,-122.8190002,1.75,0.89,md,15,55,0.01133,0.01,nc,nc73338311,2020-02-11T16:18:03.673Z,"8km NW of The Geysers, CA",earthquake,0.26,0.66,,1,automatic,nc,nc
2020-02-11T15:55:12.350Z,33.4976667,-116.5013333,12.5,2.3,ml,88,27,0.06462,0.19,ci,ci39298432,2020-02-11T16:53:01.780Z,"17km ESE of Anza, CA",earthquake,0.12,0.34,0.112,76,reviewed,ci,ci
2020-02-11T15:51:24.160Z,38.8198333,-122.82,2.78,0.26,md,22,46,0.00853,0.04,nc,nc73338306,2020-02-12T03:19:03.098Z,"7km NW of The Geysers, CA",earthquake,0.19,0.48,,1,reviewed,nc,nc
2020-02-11T15:43:25.220Z,17.9538,-66.7218,11,3.07,md,12,206,0.1459,0.16,pr,pr2020042014,2020-02-11T16:18:11.895Z,"7km S of Tallaboa, Puerto Rico",earthquake,0.72,0.47,0.3,4,reviewed,pr,pr
2020-02-11T15:39:00.940Z,35.9361667,-117.6926667,2.22,1,ml,14,104,0.03626,0.13,ci,ci39298424,2020-02-11T15:43:34.494Z,"19km E of Little Lake, CA",earthquake,0.43,0.51,0.174,13,automatic,ci,ci
2020-02-11T15:35:42.502Z,60.1192,-140.6116,5.9,1.6,ml,,,,0.37,ak,ak0201xppo5f,2020-03-03T02:44:51.689Z,"80km NW of Yakutat, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-02-11T15:31:23.057Z,61.6357,-154.169,10.2,0.9,ml,,,,0.59,ak,ak0201xporu5,2020-03-03T03:33:32.488Z,"149km NNW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-02-11T15:30:06.750Z,58.3698333,-154.7358333,4.38,-0.32,ml,7,206,0.03694,0.1,av,av70869799,2020-02-13T01:08:38.720Z,"102km NNW of Larsen Bay, Alaska",earthquake,1.03,0.59,0.229,6,reviewed,av,av
2020-02-11T15:29:17.043Z,58.3763,-154.7461,5.2,1.3,ml,,,,0.3,ak,ak0201xpobwc,2020-03-03T03:33:23.901Z,"103km NNW of Larsen Bay, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-02-11T15:24:55.394Z,-10.2863,161.1527,55.81,4.3,mb,,128,1.455,0.34,us,us70007sfl,2020-02-18T20:12:39.040Z,"86km WNW of Kirakira, Solomon Islands",earthquake,11.5,8.5,0.122,22,reviewed,us,us
2020-02-11T15:17:51.310Z,38.8230019,-122.8099976,2.18,0.9,md,19,46,0.000397,0.03,nc,nc73338301,2020-02-11T16:43:03.805Z,"7km NW of The Geysers, CA",earthquake,0.24,0.58,0.02,2,automatic,nc,nc
2020-02-11T15:15:47.079Z,-5.987,150.2311,52.7,5.3,mww,,90,2.624,0.8,us,us70007n4a,2020-02-18T20:02:09.040Z,"49km SSE of Kimbe, Papua New Guinea",earthquake,4,6.5,0.075,17,reviewed,us,us
2020-02-11T15:13:27.291Z,0.1378,123.5999,147.15,4.2,mb,,53,1.434,0.93,us,us70007sfm,2020-02-18T19:57:37.040Z,"50km WSW of Molibagu, Indonesia",earthquake,8.8,2.4,0.102,27,reviewed,us,us
2020-02-11T15:13:21.088Z,61.6296,-147.3212,26.3,1.4,ml,,,,0.42,ak,ak0201xpkvqn,2020-03-03T02:44:49.990Z,"76km NW of Valdez, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-02-11T15:10:50.850Z,58.3601667,-154.9605,3.3,-0.57,ml,6,161,0.0839,0.09,av,av70869794,2020-02-13T01:04:34.890Z,"105km ESE of King Salmon, Alaska",earthquake,1.19,1.14,0.07,5,reviewed,av,av
2020-02-11T15:08:27.560Z,38.821,-122.7953333,2.8,1.18,md,40,27,0.01176,0.03,nc,nc73338296,2020-02-14T21:30:03.851Z,"6km NW of The Geysers, CA",earthquake,0.18,0.3,0.189,5,reviewed,nc,nc
2020-02-11T15:06:08.505Z,62.2947,-147.3199,37.9,2,ml,,,,0.31,ak,ak0201xpjdpl,2020-03-03T02:44:49.080Z,"94km WNW of Glennallen, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-11T15:02:16.914Z,-32.8292,-178.5449,10,4.8,mb,,136,3.611,1.02,us,us70007n3m,2020-02-18T19:35:36.040Z,"158km SSE of L'Esperance Rock, New Zealand",earthquake,11.4,1.9,0.161,17,reviewed,us,us
2020-02-11T14:59:28.810Z,17.93,-67.0086,10,2.38,md,9,236,0.1266,0.25,pr,pr2020042013,2020-02-11T15:32:09.558Z,"6km SE of La Parguera, Puerto Rico",earthquake,1.17,0.75,0.2,6,reviewed,pr,pr
2020-02-11T14:51:23.460Z,34.2781667,-116.3786667,9.12,1.27,ml,29,54,0.01367,0.12,ci,ci39298400,2020-02-11T16:09:51.512Z,"17km NNW of Joshua Tree, CA",earthquake,0.18,0.28,0.105,15,reviewed,ci,ci
2020-02-11T14:45:06.490Z,38.7876663,-122.768837,1.16,1.02,md,20,82,0.01477,0.03,nc,nc73338286,2020-02-11T15:26:08.385Z,"2km NW of The Geysers, CA",earthquake,0.22,0.4,0.11,4,automatic,nc,nc
2020-02-11T14:43:17.150Z,58.3461667,-154.9416667,5.52,-0.43,ml,6,170,0.08133,0.2,av,av70869789,2020-02-13T00:57:00.810Z,"106km NNW of Larsen Bay, Alaska",earthquake,3.16,1.32,0.125,6,reviewed,av,av
2020-02-11T14:35:09.740Z,36.47166667,-98.19583333,6.62,2.01,ml,59,95,0.09988040006,0.23,ok,ok2020cyam,2020-02-11T19:46:54.366Z,"10km SE of Helena, Oklahoma",earthquake,,0.5,0.24,6,reviewed,ok,ok
